id,contact,month,day_of_week,duration,campaign
4998,telephone,may,wed,45,9
4999,telephone,may,wed,86,2
5000,telephone,may,wed,254,3
5001,telephone,may,wed,131,2
5002,telephone,may,wed,239,4
5003,telephone,may,wed,207,3
5004,telephone,may,wed,713,4
5005,telephone,may,wed,165,2
5006,telephone,may,wed,260,5
5007,telephone,may,wed,923,3
5008,telephone,may,wed,150,3
5009,telephone,may,wed,155,4
5010,telephone,may,wed,433,3
5011,telephone,may,wed,202,3
5012,telephone,may,wed,227,3
5013,telephone,may,wed,214,3
5014,telephone,may,wed,30,12
5015,telephone,may,wed,206,6
5016,telephone,may,wed,362,5
5017,telephone,may,wed,15,19
5018,telephone,may,wed,315,3
5019,telephone,may,wed,250,4
5020,telephone,may,wed,700,3
5021,telephone,may,wed,154,5
5022,telephone,may,wed,190,5
5023,telephone,may,wed,20,8
5024,telephone,may,wed,191,6
5025,telephone,may,wed,363,6
5026,telephone,may,wed,339,3
5027,telephone,may,wed,521,3
5028,telephone,may,wed,135,2
5029,telephone,may,wed,110,4
5030,telephone,may,wed,142,10
5031,telephone,may,wed,173,6
5032,telephone,may,wed,291,4
5033,telephone,may,wed,293,2
5034,telephone,may,wed,322,2
5035,telephone,may,wed,339,10
5036,telephone,may,wed,304,2
5037,telephone,may,wed,526,8
5038,telephone,may,fri,78,9
5039,telephone,may,fri,219,4
5040,telephone,may,fri,72,5
5041,telephone,may,fri,72,3
5042,telephone,may,fri,42,3
5043,telephone,may,fri,407,14
5044,telephone,may,fri,136,2
5045,telephone,may,fri,158,3
5046,telephone,may,fri,405,5
5047,telephone,may,fri,417,6
5048,telephone,may,fri,48,5
5049,telephone,may,fri,201,2
5050,telephone,may,fri,101,3
5051,telephone,may,fri,214,3
5052,telephone,may,fri,350,5
5053,telephone,may,fri,433,3
5054,telephone,may,fri,253,2
5055,telephone,may,fri,329,2
5056,telephone,may,fri,628,2
5057,telephone,may,fri,110,3
5058,telephone,may,fri,259,9
5059,telephone,may,fri,260,3
5060,telephone,may,fri,363,2
5061,telephone,may,fri,149,1
5062,telephone,may,fri,174,1
5063,telephone,may,fri,83,4
5064,telephone,may,fri,92,1
5065,telephone,may,fri,245,1
5066,telephone,may,fri,260,1
5067,telephone,may,fri,346,1
5068,telephone,may,fri,271,1
5069,telephone,may,fri,203,1
5070,telephone,may,fri,206,1
5071,telephone,may,fri,218,1
5072,telephone,may,fri,621,1
5073,telephone,may,fri,1349,5
5074,telephone,may,fri,385,1
5075,telephone,may,fri,70,5
5076,telephone,may,fri,509,1
5077,telephone,may,fri,128,1
5078,telephone,may,fri,136,1
5079,telephone,may,fri,132,1
5080,telephone,may,fri,3,3
5081,telephone,may,fri,1171,1
5082,telephone,may,fri,107,1
5083,telephone,may,fri,359,4
5084,telephone,may,fri,736,2
5085,telephone,may,fri,217,1
5086,telephone,may,fri,121,2
5087,telephone,may,fri,154,2
5088,telephone,may,fri,98,1
5089,telephone,may,fri,189,1
5090,telephone,may,fri,89,1
5091,telephone,may,fri,412,6
5092,telephone,may,fri,302,1
5093,telephone,may,fri,90,1
5094,telephone,may,fri,145,4
5095,telephone,may,fri,203,1
5096,telephone,may,fri,254,1
5097,telephone,may,fri,230,1
5098,telephone,may,fri,373,1
5099,telephone,may,fri,72,2
5100,telephone,may,fri,534,1
5101,telephone,may,fri,225,4
5102,telephone,may,fri,445,1
5103,telephone,may,fri,193,2
5104,telephone,may,fri,76,2
5105,telephone,may,fri,268,1
5106,telephone,may,fri,154,1
5107,telephone,may,fri,785,1
5108,telephone,may,fri,298,1
5109,telephone,may,fri,286,1
5110,telephone,may,fri,442,1
5111,telephone,may,fri,206,1
5112,telephone,may,fri,1073,1
5113,telephone,may,fri,299,1
5114,telephone,may,fri,162,1
5115,telephone,may,fri,504,1
5116,telephone,may,fri,488,1
5117,telephone,may,fri,190,1
5118,telephone,may,fri,139,1
5119,telephone,may,fri,124,4
5120,telephone,may,fri,425,1
5121,telephone,may,fri,290,1
5122,telephone,may,fri,152,1
5123,telephone,may,fri,168,1
5124,telephone,may,fri,204,1
5125,telephone,may,fri,164,4
5126,telephone,may,fri,322,1
5127,telephone,may,fri,530,1
5128,telephone,may,fri,237,1
5129,telephone,may,fri,360,1
5130,telephone,may,fri,57,1
5131,telephone,may,fri,700,1
5132,telephone,may,fri,601,1
5133,telephone,may,fri,231,1
5134,telephone,may,fri,135,1
5135,telephone,may,fri,86,2
5136,telephone,may,fri,256,1
5137,telephone,may,fri,106,3
5138,telephone,may,fri,134,1
5139,telephone,may,fri,415,1
5140,telephone,may,fri,293,1
5141,telephone,may,fri,816,2
5142,telephone,may,fri,435,1
5143,telephone,may,fri,100,1
5144,telephone,may,fri,297,1
5145,telephone,may,fri,191,1
5146,telephone,may,fri,58,1
5147,telephone,may,fri,152,1
5148,telephone,may,fri,533,1
5149,telephone,may,fri,28,3
5150,telephone,may,fri,63,1
5151,telephone,may,fri,135,2
5152,telephone,may,fri,202,2
5153,telephone,may,fri,181,1
5154,telephone,may,fri,240,2
5155,telephone,may,fri,354,4
5156,telephone,may,fri,210,1
5157,telephone,may,fri,293,2
5158,telephone,may,fri,108,5
5159,telephone,may,fri,223,1
5160,telephone,may,fri,275,2
5161,telephone,may,fri,263,2
5162,telephone,may,fri,600,1
5163,telephone,may,fri,85,1
5164,telephone,may,fri,319,3
5165,telephone,may,fri,242,3
5166,telephone,may,fri,128,4
5167,telephone,may,fri,236,2
5168,telephone,may,fri,67,1
5169,telephone,may,fri,246,3
5170,telephone,may,fri,83,1
5171,telephone,may,fri,391,1
5172,telephone,may,fri,293,1
5173,telephone,may,fri,245,1
5174,telephone,may,fri,924,1
5175,telephone,may,fri,334,1
5176,telephone,may,fri,317,1
5177,telephone,may,fri,134,2
5178,telephone,may,fri,110,2
5179,telephone,may,fri,37,1
5180,telephone,may,fri,188,1
5181,telephone,may,fri,911,2
5182,telephone,may,fri,379,1
5183,telephone,may,fri,206,1
5184,telephone,may,fri,160,2
5185,telephone,may,fri,156,2
5186,telephone,may,fri,314,3
5187,telephone,may,fri,98,1
5188,telephone,may,fri,260,1
5189,telephone,may,fri,78,1
5190,telephone,may,fri,115,2
5191,telephone,may,fri,99,3
5192,telephone,may,fri,95,1
5193,telephone,may,fri,14,2
5194,telephone,may,fri,230,1
5195,telephone,may,fri,438,1
5196,telephone,may,fri,35,1
5197,telephone,may,fri,111,2
5198,telephone,may,fri,463,2
5199,telephone,may,fri,252,1
5200,telephone,may,fri,38,1
5201,telephone,may,fri,127,2
5202,telephone,may,fri,66,1
5203,telephone,may,fri,234,2
5204,telephone,may,fri,691,1
5205,telephone,may,fri,81,1
5206,telephone,may,fri,270,1
5207,telephone,may,fri,153,1
5208,telephone,may,fri,65,1
5209,telephone,may,fri,390,1
5210,telephone,may,fri,249,1
5211,telephone,may,fri,31,1
5212,telephone,may,fri,161,1
5213,telephone,may,fri,369,1
5214,telephone,may,fri,162,1
5215,telephone,may,fri,118,1
5216,telephone,may,fri,397,1
5217,telephone,may,fri,227,1
5218,telephone,may,fri,7,1
5219,telephone,may,fri,465,1
5220,telephone,may,fri,137,1
5221,telephone,may,fri,98,1
5222,telephone,may,fri,665,1
5223,telephone,may,fri,80,1
5224,telephone,may,fri,164,1
5225,telephone,may,fri,145,1
5226,telephone,may,fri,25,2
5227,telephone,may,fri,187,1
5228,telephone,may,fri,76,2
5229,telephone,may,fri,163,2
5230,telephone,may,fri,152,2
5231,telephone,may,fri,27,1
5232,telephone,may,fri,281,2
5233,telephone,may,fri,567,3
5234,telephone,may,fri,284,2
5235,telephone,may,fri,378,2
5236,telephone,may,fri,353,1
5237,telephone,may,fri,83,2
5238,telephone,may,fri,104,1
5239,telephone,may,fri,50,3
5240,telephone,may,fri,536,2
5241,telephone,may,fri,496,4
5242,telephone,may,fri,139,2
5243,telephone,may,fri,122,5
5244,telephone,may,fri,59,3
5245,telephone,may,fri,258,5
5246,telephone,may,fri,110,1
5247,telephone,may,fri,466,2
5248,telephone,may,fri,254,1
5249,telephone,may,fri,250,1
5250,telephone,may,fri,79,1
5251,telephone,may,fri,563,1
5252,telephone,may,fri,147,14
5253,telephone,may,fri,125,3
5254,telephone,may,fri,71,1
5255,telephone,may,fri,556,1
5256,telephone,may,fri,119,1
5257,telephone,may,fri,456,2
5258,telephone,may,fri,268,1
5259,telephone,may,fri,332,1
5260,telephone,may,fri,159,2
5261,telephone,may,fri,148,2
5262,telephone,may,fri,448,1
5263,telephone,may,fri,160,1
5264,telephone,may,fri,240,1
5265,telephone,may,fri,115,4
5266,telephone,may,fri,290,3
5267,telephone,may,fri,140,2
5268,telephone,may,fri,57,4
5269,telephone,may,fri,811,1
5270,telephone,may,fri,221,2
5271,telephone,may,fri,108,3
5272,telephone,may,fri,288,3
5273,telephone,may,fri,1003,1
5274,telephone,may,fri,542,2
5275,telephone,may,fri,541,2
5276,telephone,may,fri,198,2
5277,telephone,may,fri,302,1
5278,telephone,may,fri,268,1
5279,telephone,may,fri,154,2
5280,telephone,may,fri,66,1
5281,telephone,may,fri,216,2
5282,telephone,may,fri,206,3
5283,telephone,may,fri,28,18
5284,telephone,may,fri,101,2
5285,telephone,may,fri,168,1
5286,telephone,may,fri,186,1
5287,telephone,may,fri,472,1
5288,telephone,may,fri,189,2
5289,telephone,may,fri,215,2
5290,telephone,may,fri,216,1
5291,telephone,may,fri,418,3
5292,telephone,may,fri,361,1
5293,telephone,may,fri,926,1
5294,telephone,may,fri,116,2
5295,telephone,may,fri,150,6
5296,telephone,may,fri,228,2
5297,telephone,may,fri,411,3
5298,telephone,may,fri,253,2
5299,telephone,may,fri,144,2
5300,telephone,may,fri,248,2
5301,telephone,may,fri,138,6
5302,telephone,may,fri,824,2
5303,telephone,may,fri,345,3
5304,telephone,may,fri,147,42
5305,telephone,may,fri,773,2
5306,telephone,may,fri,574,5
5307,telephone,may,fri,122,6
5308,telephone,may,fri,193,2
5309,telephone,may,fri,138,1
5310,telephone,may,fri,343,4
5311,telephone,may,fri,111,1
5312,telephone,may,fri,166,1
5313,telephone,may,fri,469,2
5314,telephone,may,fri,189,2
5315,telephone,may,fri,106,6
5316,telephone,may,fri,165,3
5317,telephone,may,fri,178,1
5318,telephone,may,fri,364,2
5319,telephone,may,fri,185,4
5320,telephone,may,fri,224,4
5321,telephone,may,fri,187,1
5322,telephone,may,fri,451,4
5323,telephone,may,fri,226,2
5324,telephone,may,fri,128,2
5325,telephone,may,fri,301,2
5326,telephone,may,fri,97,1
5327,telephone,may,fri,24,1
5328,telephone,may,fri,232,1
5329,telephone,may,fri,893,3
5330,telephone,may,fri,201,3
5331,telephone,may,fri,83,2
5332,telephone,may,fri,339,2
5333,telephone,may,fri,478,2
5334,telephone,may,fri,13,5
5335,telephone,may,fri,242,3
5336,telephone,may,fri,55,4
5337,telephone,may,fri,281,27
5338,telephone,may,fri,210,1
5339,telephone,may,fri,423,2
5340,telephone,may,fri,200,1
5341,telephone,may,fri,109,2
5342,telephone,may,fri,233,2
5343,telephone,may,fri,133,2
5344,telephone,may,fri,209,3
5345,telephone,may,fri,114,4
5346,telephone,may,fri,319,2
5347,telephone,may,fri,588,3
5348,telephone,may,fri,274,2
5349,telephone,may,fri,353,2
5350,telephone,may,fri,83,3
5351,telephone,may,fri,123,2
5352,telephone,may,fri,327,2
5353,telephone,may,fri,167,4
5354,telephone,may,fri,89,4
5355,telephone,may,fri,34,3
5356,telephone,may,fri,208,2
5357,telephone,may,fri,117,2
5358,telephone,may,fri,304,2
5359,telephone,may,fri,82,7
5360,telephone,may,fri,131,1
5361,telephone,may,fri,25,14
5362,telephone,may,fri,76,4
5363,telephone,may,fri,777,2
5364,telephone,may,fri,147,1
5365,telephone,may,fri,243,1
5366,telephone,may,fri,124,2
5367,telephone,may,fri,199,2
5368,telephone,may,fri,488,1
5369,telephone,may,fri,157,1
5370,telephone,may,fri,700,3
5371,telephone,may,fri,281,1
5372,telephone,may,fri,211,3
5373,telephone,may,fri,160,3
5374,telephone,may,fri,138,6
5375,telephone,may,fri,553,2
5376,telephone,may,fri,92,1
5377,telephone,may,fri,247,1
5378,telephone,may,fri,50,3
5379,telephone,may,fri,253,1
5380,telephone,may,fri,153,4
5381,telephone,may,fri,241,2
5382,telephone,may,fri,211,4
5383,telephone,may,fri,493,2
5384,telephone,may,fri,597,6
5385,telephone,may,fri,107,2
5386,telephone,may,fri,1438,2
5387,telephone,may,fri,172,3
5388,telephone,may,fri,159,3
5389,telephone,may,fri,29,3
5390,telephone,may,fri,76,2
5391,telephone,may,fri,185,4
5392,telephone,may,fri,569,3
5393,telephone,may,fri,333,2
5394,telephone,may,fri,95,4
5395,telephone,may,fri,557,2
5396,telephone,may,fri,160,3
5397,telephone,may,fri,209,3
5398,telephone,may,fri,335,3
5399,telephone,may,fri,372,3
5400,telephone,may,fri,92,3
5401,telephone,may,fri,277,2
5402,telephone,may,fri,178,2
5403,telephone,may,fri,85,2
5404,telephone,may,fri,95,12
5405,telephone,may,fri,134,10
5406,telephone,may,fri,138,4
5407,telephone,may,fri,63,2
5408,telephone,may,fri,67,13
5409,telephone,may,fri,77,3
5410,telephone,may,fri,292,2
5411,telephone,may,fri,57,5
5412,telephone,may,fri,38,11
5413,telephone,may,fri,151,9
5414,telephone,may,fri,331,3
5415,telephone,may,fri,1392,2
5416,telephone,may,fri,100,4
5417,telephone,may,fri,358,2
5418,telephone,may,fri,298,3
5419,telephone,may,fri,181,16
5420,telephone,may,fri,188,6
5421,telephone,may,fri,368,5
5422,telephone,may,fri,203,5
5423,telephone,may,fri,61,2
5424,telephone,may,fri,297,2
5425,telephone,may,fri,219,2
5426,telephone,may,fri,129,6
5427,telephone,may,fri,247,3
5428,telephone,may,fri,266,2
5429,telephone,may,fri,559,3
5430,telephone,may,fri,162,3
5431,telephone,may,fri,75,3
5432,telephone,may,fri,82,3
5433,telephone,may,fri,352,2
5434,telephone,may,fri,204,4
5435,telephone,may,fri,1059,5
5436,telephone,may,fri,248,4
5437,telephone,may,fri,82,2
5438,telephone,may,fri,259,2
5439,telephone,may,fri,703,2
5440,telephone,may,fri,100,4
5441,telephone,may,fri,348,2
5442,telephone,may,fri,430,6
5443,telephone,may,fri,146,6
5444,telephone,may,fri,34,2
5445,telephone,may,fri,297,3
5446,telephone,may,fri,22,2
5447,telephone,may,fri,106,3
5448,telephone,may,fri,465,4
5449,telephone,may,fri,104,5
5450,telephone,may,fri,213,4
5451,telephone,may,fri,74,4
5452,telephone,may,fri,245,4
5453,telephone,may,fri,252,5
5454,telephone,may,fri,317,4
5455,telephone,may,fri,93,8
5456,telephone,may,fri,116,5
5457,telephone,may,fri,386,2
5458,telephone,may,fri,283,11
5459,telephone,may,fri,146,4
5460,telephone,may,fri,215,4
5461,telephone,may,fri,90,3
5462,telephone,may,fri,260,3
5463,telephone,may,fri,267,4
5464,telephone,may,fri,107,3
5465,telephone,may,fri,164,3
5466,telephone,may,fri,427,2
5467,telephone,may,fri,1222,5
5468,telephone,may,fri,426,9
5469,telephone,may,fri,456,4
5470,telephone,may,fri,40,7
5471,telephone,may,fri,105,4
5472,telephone,may,fri,98,17
5473,telephone,may,fri,27,7
5474,telephone,may,fri,137,3
5475,telephone,may,fri,100,4
5476,telephone,may,fri,1034,9
5477,telephone,may,fri,320,3
5478,telephone,may,fri,159,3
5479,telephone,may,fri,353,2
5480,telephone,may,fri,331,6
5481,telephone,may,fri,159,5
5482,telephone,may,mon,52,3
5483,telephone,may,mon,117,2
5484,telephone,may,mon,85,2
5485,telephone,may,mon,146,6
5486,telephone,may,mon,49,1
5487,telephone,may,mon,260,5
5488,telephone,may,mon,60,3
5489,telephone,may,mon,193,1
5490,telephone,may,mon,373,2
5491,telephone,may,mon,336,1
5492,telephone,may,mon,200,2
5493,telephone,may,mon,501,2
5494,telephone,may,mon,80,1
5495,telephone,may,mon,299,1
5496,telephone,may,mon,207,1
5497,telephone,may,mon,125,1
5498,telephone,may,mon,237,1
5499,telephone,may,mon,185,5
5500,telephone,may,mon,224,1
5501,telephone,may,mon,183,1
5502,telephone,may,mon,63,1
5503,telephone,may,mon,312,1
5504,telephone,may,mon,188,1
5505,telephone,may,mon,897,5
5506,telephone,may,mon,168,1
5507,telephone,may,mon,322,1
5508,telephone,may,mon,317,1
5509,telephone,may,mon,511,1
5510,telephone,may,mon,155,1
5511,telephone,may,mon,161,3
5512,telephone,may,mon,368,6
5513,telephone,may,mon,247,1
5514,telephone,may,mon,88,1
5515,telephone,may,mon,140,1
5516,telephone,may,mon,31,1
5517,telephone,may,mon,142,3
5518,telephone,may,mon,118,1
5519,telephone,may,mon,158,7
5520,telephone,may,mon,129,3
5521,telephone,may,mon,136,2
5522,telephone,may,mon,122,4
5523,telephone,may,mon,120,2
5524,telephone,may,mon,180,2
5525,telephone,may,mon,702,4
5526,telephone,may,mon,329,1
5527,telephone,may,mon,204,1
5528,telephone,may,mon,120,1
5529,telephone,may,mon,181,1
5530,telephone,may,mon,19,17
5531,telephone,may,mon,460,1
5532,telephone,may,mon,437,1
5533,telephone,may,mon,76,2
5534,telephone,may,mon,226,1
5535,telephone,may,mon,422,5
5536,telephone,may,mon,109,1
5537,telephone,may,mon,219,1
5538,telephone,may,mon,41,2
5539,telephone,may,mon,581,1
5540,telephone,may,mon,131,2
5541,telephone,may,mon,50,2
5542,telephone,may,mon,130,1
5543,telephone,may,mon,194,1
5544,telephone,may,mon,165,1
5545,telephone,may,mon,80,1
5546,telephone,may,mon,470,1
5547,telephone,may,mon,281,1
5548,telephone,may,mon,391,1
5549,telephone,may,mon,24,1
5550,telephone,may,mon,788,11
5551,telephone,may,mon,210,1
5552,telephone,may,mon,367,4
5553,telephone,may,mon,107,2
5554,telephone,may,mon,228,1
5555,telephone,may,mon,135,1
5556,telephone,may,mon,85,1
5557,telephone,may,mon,290,2
5558,telephone,may,mon,153,1
5559,telephone,may,mon,76,1
5560,telephone,may,mon,111,1
5561,telephone,may,mon,168,1
5562,telephone,may,mon,109,1
5563,telephone,may,mon,219,1
5564,telephone,may,mon,14,32
5565,telephone,may,mon,285,1
5566,telephone,may,mon,262,1
5567,telephone,may,mon,96,2
5568,telephone,may,mon,166,2
5569,telephone,may,mon,208,2
5570,telephone,may,mon,483,1
5571,telephone,may,mon,129,1
5572,telephone,may,mon,130,1
5573,telephone,may,mon,754,1
5574,telephone,may,mon,113,1
5575,telephone,may,mon,364,1
5576,telephone,may,mon,258,1
5577,telephone,may,mon,227,1
5578,telephone,may,mon,266,3
5579,telephone,may,mon,232,1
5580,telephone,may,mon,172,1
5581,telephone,may,mon,164,1
5582,telephone,may,mon,167,1
5583,telephone,may,mon,103,1
5584,telephone,may,mon,168,1
5585,telephone,may,mon,297,1
5586,telephone,may,mon,317,1
5587,telephone,may,mon,388,1
5588,telephone,may,mon,62,1
5589,telephone,may,mon,142,1
5590,telephone,may,mon,63,1
5591,telephone,may,mon,212,1
5592,telephone,may,mon,149,1
5593,telephone,may,mon,161,3
5594,telephone,may,mon,165,2
5595,telephone,may,mon,369,1
5596,telephone,may,mon,170,2
5597,telephone,may,mon,974,1
5598,telephone,may,mon,167,1
5599,telephone,may,mon,74,1
5600,telephone,may,mon,96,1
5601,telephone,may,mon,223,1
5602,telephone,may,mon,140,2
5603,telephone,may,mon,396,1
5604,telephone,may,mon,61,1
5605,telephone,may,mon,252,1
5606,telephone,may,mon,379,1
5607,telephone,may,mon,374,1
5608,telephone,may,mon,351,1
5609,telephone,may,mon,262,2
5610,telephone,may,mon,206,1
5611,telephone,may,mon,248,1
5612,telephone,may,mon,166,12
5613,telephone,may,mon,621,4
5614,telephone,may,mon,367,2
5615,telephone,may,mon,116,1
5616,telephone,may,mon,115,1
5617,telephone,may,mon,61,1
5618,telephone,may,mon,142,1
5619,telephone,may,mon,543,2
5620,telephone,may,mon,133,1
5621,telephone,may,mon,52,1
5622,telephone,may,mon,377,1
5623,telephone,may,mon,77,1
5624,telephone,may,mon,200,1
5625,telephone,may,mon,296,1
5626,telephone,may,mon,144,1
5627,telephone,may,mon,473,5
5628,telephone,may,mon,90,4
5629,telephone,may,mon,470,1
5630,telephone,may,mon,302,1
5631,telephone,may,mon,81,8
5632,telephone,may,mon,225,1
5633,telephone,may,mon,252,2
5634,telephone,may,mon,202,2
5635,telephone,may,mon,68,1
5636,telephone,may,mon,745,4
5637,telephone,may,mon,247,1
5638,telephone,may,mon,630,1
5639,telephone,may,mon,16,11
5640,telephone,may,mon,863,1
5641,telephone,may,mon,131,4
5642,telephone,may,mon,265,9
5643,telephone,may,mon,104,1
5644,telephone,may,mon,80,2
5645,telephone,may,mon,90,2
5646,telephone,may,mon,592,4
5647,telephone,may,mon,85,1
5648,telephone,may,mon,153,3
5649,telephone,may,mon,207,2
5650,telephone,may,mon,440,1
5651,telephone,may,mon,127,1
5652,telephone,may,mon,679,2
5653,telephone,may,mon,204,1
5654,telephone,may,mon,269,1
5655,telephone,may,mon,190,2
5656,telephone,may,mon,144,3
5657,telephone,may,mon,112,1
5658,telephone,may,mon,107,1
5659,telephone,may,mon,130,1
5660,telephone,may,mon,167,3
5661,telephone,may,mon,314,2
5662,telephone,may,mon,77,1
5663,telephone,may,mon,407,2
5664,telephone,may,mon,136,1
5665,telephone,may,mon,293,1
5666,telephone,may,mon,97,3
5667,telephone,may,mon,145,1
5668,telephone,may,mon,162,2
5669,telephone,may,mon,105,1
5670,telephone,may,mon,596,1
5671,telephone,may,mon,134,1
5672,telephone,may,mon,108,1
5673,telephone,may,mon,161,1
5674,telephone,may,mon,65,1
5675,telephone,may,mon,188,1
5676,telephone,may,mon,312,1
5677,telephone,may,mon,237,1
5678,telephone,may,mon,130,1
5679,telephone,may,mon,314,2
5680,telephone,may,mon,175,2
5681,telephone,may,mon,87,2
5682,telephone,may,mon,123,14
5683,telephone,may,mon,157,5
5684,telephone,may,mon,204,2
